Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
20,89,66,52,72,94,3,94,79,4,19,0,0,2,2,10,4
18,58,50,65,94,70,8,94,77,0,6,0,1,2,0,8,7
23,52,69,62,59,50,3,80,79,4,9,0,1,1,2,5,7
22,69,79,95,78,89,4,53,93,3,10,1,1,1,2,7,5
22,92,69,57,98,94,4,90,60,3,29,0,0,2,2,5,8
24,87,79,68,81,58,7,53,84,2,10,1,1,3,0,6,7
21,75,43,51,72,95,4,55,55,3,26,0,0,3,2,7,7
20,78,92,71,85,95,0,66,72,4,7,1,0,1,0,9,7
23,56,96,91,91,73,2,71,81,3,9,1,1,1,1,6,7
23,92,77,58,79,89,1,67,50,4,26,1,0,0,0,1,6
24,89,92,88,93,72,5,58,55,2,27,1,0,1,0,1,6
24,82,47,94,75,78,0,55,54,2,9,0,1,0,1,1,4
22,73,87,44,91,65,2,92,68,3,10,1,1,2,1,10,6
21,98,47,85,97,57,6,68,81,0,18,0,0,2,2,5,6
22,93,64,55,75,87,3,60,99,2,6,1,0,2,1,6,8
21,82,59,50,80,50,7,74,62,1,28,1,1,0,0,6,4
19,68,75,76,80,78,3,51,56,1,14,1,1,0,2,9,7
23,80,58,82,89,93,9,80,70,2,17,0,0,0,2,10,5
24,78,78,63,91,61,9,62,57,3,7,1,0,2,1,1,8
19,69,62,42,51,66,8,79,51,2,5,1,0,0,1,3,7
22,65,91,94,86,79,9,80,78,3,16,1,0,1,1,4,6
20,70,78,83,89,62,2,90,93,4,8,0,1,2,2,9,5
18,78,52,56,85,92,7,61,93,0,20,0,0,0,2,1,5
20,71,60,69,85,68,3,73,55,0,24,1,0,0,1,8,7
20,63,90,41,52,79,7,98,57,4,5,1,0,0,2,3,7
18,88,63,60,72,61,3,86,74,4,20,0,0,0,2,8,8
23,76,72,71,90,52,2,98,68,4,25,1,1,0,2,2,7
19,53,78,71,96,58,9,96,85,0,16,1,1,0,2,6,4
19,68,60,52,61,52,2,80,74,2,29,0,1,0,2,2,7
23,94,57,86,78,73,7,63,51,1,7,1,1,3,0,7,8
18,87,68,57,90,79,6,87,64,3,13,0,0,2,2,6,9
21,66,52,74,87,52,3,84,95,1,10,1,1,3,1,7,7
20,96,57,56,80,54,4,79,75,3,29,0,1,3,2,9,5
22,53,43,65,50,74,1,84,89,0,12,0,0,1,2,10,6
19,98,58,52,86,89,9,80,70,2,14,1,0,1,1,9,6
23,62,59,77,88,81,9,75,83,1,26,1,0,0,0,6,6
22,50,97,65,86,55,7,70,58,4,28,1,0,3,1,8,4
24,71,75,40,88,94,8,52,86,4,28,0,0,1,1,10,5
18,67,87,41,71,95,0,93,89,4,19,1,1,3,1,6,6
22,76,42,68,99,66,3,93,54,1,21,0,1,2,2,10,8
22,89,46,50,88,80,3,79,59,2,13,0,1,3,2,2,4
20,92,88,75,78,74,5,63,73,2,20,1,0,0,2,5,4
18,70,77,64,96,97,1,51,81,4,12,1,0,0,1,5,7
22,71,51,79,95,75,5,50,81,1,23,1,1,0,2,4,7
19,57,64,97,90,98,6,53,83,4,12,1,1,3,0,9,6
18,52,72,71,78,59,1,67,85,3,27,1,0,3,2,2,4
19,82,90,87,76,67,1,59,75,3,8,1,0,0,2,7,6
23,53,43,85,66,89,0,63,78,1,19,1,1,0,1,6,8
23,86,75,95,62,89,7,84,50,3,18,1,0,0,0,3,4
24,76,83,52,75,86,3,97,58,0,11,0,1,3,0,7,4
21,59,98,89,78,92,2,60,74,0,5,0,1,2,0,8,8
23,76,88,94,62,85,7,73,87,0,8,0,1,1,2,4,6
22,59,56,63,96,81,1,99,90,3,29,1,1,3,0,8,7
18,71,82,58,77,72,4,96,86,2,28,0,1,3,1,6,7
23,89,85,97,76,73,7,67,74,0,8,0,0,1,0,5,5
19,73,83,77,71,70,5,65,64,4,14,1,1,0,2,8,5
22,57,89,62,52,81,5,62,72,2,16,0,1,3,0,6,5
23,86,94,87,94,70,1,57,50,1,17,0,0,2,0,10,4
20,59,45,58,65,57,1,73,79,3,12,0,0,0,1,8,5
19,86,46,50,82,55,5,67,53,4,27,1,0,0,0,6,8
24,73,87,72,80,96,0,87,57,1,27,1,0,0,2,4,4
24,72,55,73,79,51,8,61,81,3,5,1,1,3,2,2,5
24,92,43,89,76,55,3,86,50,3,21,1,1,0,0,3,5
19,85,64,67,59,72,4,64,78,4,6,0,1,0,1,7,4
24,51,89,88,64,63,2,79,81,3,19,0,1,3,1,6,4
21,64,47,58,76,70,8,81,89,3,26,0,0,3,2,6,4
20,93,80,74,89,55,6,83,53,3,21,0,0,1,1,9,6
21,50,40,52,71,56,4,58,50,2,16,1,0,0,0,5,7
23,77,46,63,60,90,5,64,88,0,28,0,1,3,1,9,5
20,86,61,91,54,87,3,62,64,4,23,0,0,2,1,1,6
19,81,45,52,83,55,4,78,94,2,11,1,1,2,2,3,4
21,88,90,88,71,83,3,53,59,4,14,0,1,3,0,5,7
22,86,91,56,56,80,4,75,79,2,24,0,0,3,2,7,4
20,84,85,42,83,85,3,54,55,3,5,1,0,2,1,5,7
19,91,54,46,60,73,0,66,70,3,6,1,1,2,2,4,6
18,82,71,84,75,63,0,84,94,2,26,1,0,0,1,5,4
20,70,51,55,65,83,1,70,80,3,6,1,1,2,2,1,4
20,73,56,79,96,68,2,64,84,0,22,1,0,0,1,5,4
23,85,70,81,61,60,8,80,61,4,13,0,1,3,2,9,6
22,93,84,60,71,70,6,87,96,3,25,0,1,0,1,3,8
23,63,45,68,97,88,9,62,81,1,26,1,0,0,0,10,8
24,67,57,64,65,73,3,64,55,2,28,1,1,1,2,6,6
20,96,95,96,82,64,4,82,50,2,7,1,0,0,1,9,8
20,78,65,59,65,91,7,98,50,3,15,1,0,2,1,6,8
24,58,96,51,55,94,5,60,52,2,19,1,0,0,0,10,7
22,83,99,61,81,71,5,82,95,1,27,1,0,1,1,6,5
22,99,71,80,95,68,5,95,67,2,11,1,0,1,2,6,8
21,91,57,81,72,80,5,73,64,1,6,0,0,0,0,7,6
19,87,87,95,81,52,7,65,70,2,10,0,0,2,2,6,6
19,60,49,92,80,84,6,83,70,2,17,0,1,3,2,8,7
21,93,55,57,70,89,9,51,61,1,22,0,1,3,1,2,8
19,76,87,67,80,69,9,68,54,4,22,1,1,3,1,8,6
20,94,66,84,62,58,4,62,55,0,6,0,0,1,2,4,4
21,66,52,94,68,51,0,61,79,1,24,1,1,0,1,2,4
21,53,79,60,72,81,0,58,69,0,21,0,0,1,2,9,5
19,73,83,66,93,63,1,86,95,2,15,0,0,2,1,5,6
18,63,47,93,67,73,0,97,73,4,19,0,0,0,2,3,5
19,85,56,61,81,69,3,69,75,1,24,1,1,1,1,3,7
23,97,53,68,60,58,0,52,96,4,11,1,1,2,0,9,6
18,84,62,94,62,75,6,85,75,1,28,0,0,2,2,5,6
21,94,85,88,82,72,1,76,75,3,8,1,1,2,1,10,5
18,72,82,54,88,81,5,86,68,1,27,1,1,0,0,7,7
20,88,79,59,73,62,1,82,85,0,23,0,1,3,2,2,7
22,92,40,61,66,60,8,95,69,3,21,1,1,0,0,6,7
18,85,48,94,95,90,7,57,79,2,7,1,0,1,0,1,9
23,75,53,99,56,85,3,58,72,1,28,1,1,0,0,8,5
22,81,56,86,86,88,9,67,76,0,12,1,0,2,0,1,4
20,85,48,69,84,56,1,74,91,2,23,0,1,0,2,3,6
23,62,64,40,84,61,8,96,70,0,27,1,1,1,2,6,8
24,90,44,81,96,78,5,95,61,2,11,0,1,0,2,8,5
22,97,85,63,86,92,3,93,78,1,27,1,0,1,1,10,7
24,73,87,77,65,94,0,61,96,4,20,0,1,0,0,1,5
20,85,74,76,67,91,1,86,84,2,21,0,0,2,1,10,6
22,86,45,68,69,52,8,69,65,4,27,1,1,2,0,4,8
22,83,93,96,51,91,6,96,98,2,18,0,1,3,1,3,6
19,77,97,41,95,94,2,60,67,4,16,0,1,3,1,1,7
23,94,52,82,53,52,4,57,99,1,20,1,0,0,2,5,6
23,72,82,64,84,70,1,92,59,0,18,1,0,0,0,8,7
18,53,90,82,86,76,0,85,99,1,6,0,1,3,2,7,5
24,92,72,80,92,61,9,91,53,2,9,0,1,3,1,3,8
24,83,59,40,77,75,4,57,85,3,5,0,0,1,1,5,6
23,92,68,57,86,94,3,94,87,0,7,0,0,1,2,5,5
23,56,70,51,65,93,9,83,83,4,23,0,0,2,2,8,4
22,51,64,50,87,96,3,82,88,0,5,0,1,2,2,6,4
24,96,95,83,67,74,3,79,73,0,12,0,0,3,2,3,5
21,57,84,54,95,70,2,88,52,1,16,0,0,1,2,7,5
19,90,54,68,58,83,5,70,67,2,28,1,0,3,0,1,4
18,91,75,54,65,70,5,56,82,1,13,1,1,3,0,2,6
19,85,81,74,74,52,0,76,82,2,24,0,1,0,2,7,8
18,56,48,83,88,86,6,87,59,3,15,1,0,3,0,2,6
20,83,61,59,87,64,7,57,62,1,7,0,0,2,0,2,6
22,94,94,76,60,52,6,61,74,3,7,0,0,0,1,10,5
23,71,74,89,57,51,8,84,86,2,15,0,0,1,0,7,5
23,70,53,45,65,96,2,63,92,0,6,1,0,2,0,10,5
21,72,47,82,74,62,1,58,54,3,19,1,0,0,1,4,8
24,54,71,59,76,72,6,94,96,3,17,1,0,1,2,9,8
24,94,72,47,71,97,1,58,96,2,22,0,1,0,0,7,7
19,93,60,72,83,73,0,67,50,2,9,1,1,2,1,10,4
19,99,77,53,71,53,0,71,75,1,19,0,0,1,2,10,6
19,79,44,89,97,77,7,73,79,1,9,1,1,0,0,6,6
24,87,48,42,63,54,0,68,77,2,23,1,1,0,0,4,8
23,60,72,45,81,54,2,95,80,3,12,0,0,1,0,8,7
24,83,43,71,80,92,1,82,75,4,20,0,1,3,1,5,7
19,82,92,75,64,64,7,67,64,1,27,0,1,2,2,8,6
22,95,48,83,70,83,5,67,54,2,17,1,0,2,2,8,7
18,91,80,55,68,75,2,75,60,4,9,1,1,0,0,9,7
23,96,63,90,58,61,7,51,87,4,27,1,0,1,1,9,6
22,93,63,97,73,75,7,96,62,4,14,0,0,2,2,7,8
20,93,85,69,69,53,5,61,91,4,23,0,1,0,2,10,4
22,53,69,85,58,67,2,84,70,0,13,0,0,1,2,7,8
22,92,83,71,72,76,5,88,70,1,12,1,1,0,1,6,7
20,80,70,44,71,61,9,91,93,4,21,1,1,1,0,9,6
22,69,75,59,56,83,0,58,60,4,8,1,1,0,2,8,8
18,52,85,45,56,52,2,76,59,2,26,0,1,0,1,1,8
23,83,76,99,82,74,2,54,99,2,14,0,0,1,0,8,6
21,66,76,53,85,85,6,90,77,0,5,0,0,0,0,2,8
24,73,87,78,97,71,6,74,59,4,12,1,1,0,1,9,4
20,84,96,57,54,93,2,57,58,0,24,1,0,1,0,6,6
23,95,62,79,55,81,2,85,93,2,26,1,0,3,0,5,5
19,91,74,52,52,97,9,66,79,1,19,1,0,3,1,7,4
18,72,45,87,76,64,7,55,55,3,12,0,0,0,0,4,8
21,69,61,46,81,96,9,73,94,3,18,0,0,1,1,9,5
18,61,64,93,70,80,8,61,72,0,25,1,0,0,2,10,7
18,68,90,90,89,87,4,97,99,2,12,0,1,0,1,8,5
19,55,70,80,84,95,1,68,64,3,14,1,1,3,2,1,6
21,98,83,44,99,77,6,78,76,4,18,0,0,0,2,1,5
24,78,41,52,56,93,3,97,58,1,27,1,1,0,2,3,7
18,56,67,91,52,77,4,69,71,2,19,0,0,3,1,8,7
19,67,94,47,63,79,4,67,58,0,10,0,0,0,1,8,6
20,77,53,49,50,72,9,58,65,2,7,0,0,0,1,2,8
19,76,41,72,96,57,0,96,63,1,7,1,1,2,2,1,5
22,51,66,56,65,77,1,90,64,2,28,0,1,3,0,4,7
23,97,82,53,77,98,6,61,98,0,25,1,1,0,0,2,7
19,63,67,74,65,89,8,66,51,4,24,0,1,2,1,5,6
19,50,67,62,62,87,9,95,74,2,17,0,1,0,0,7,8
19,53,80,48,57,82,5,76,81,0,21,1,0,2,2,10,6
24,79,55,72,66,67,0,77,83,4,8,0,1,3,2,10,8
18,56,85,63,80,58,3,82,87,3,20,1,1,1,0,5,7
24,52,49,84,98,61,9,88,88,2,25,0,1,0,0,1,6
21,68,63,46,77,50,5,96,97,4,6,0,0,2,2,10,5
19,81,79,77,76,83,7,90,87,3,12,0,1,0,1,5,8
19,55,89,66,51,90,2,96,91,2,7,1,1,1,1,6,4
22,65,87,64,92,63,0,91,76,2,11,1,0,1,0,9,8
22,70,83,53,52,54,5,52,82,1,24,1,1,0,0,1,6
20,57,61,41,95,66,8,55,73,2,13,0,1,2,1,3,7
20,75,47,90,76,64,9,94,63,2,22,1,0,3,0,5,5
22,54,53,59,58,72,8,51,65,4,24,0,0,2,0,1,5
21,52,91,80,72,63,5,89,68,0,25,1,1,2,0,7,5
20,75,91,96,99,66,6,92,67,1,26,1,0,0,2,1,8
23,62,97,73,65,95,8,70,76,2,19,0,1,0,1,10,4
23,54,44,63,63,66,0,67,62,4,12,1,1,0,0,10,5
21,71,72,56,55,89,9,59,75,4,8,1,1,3,0,3,5
22,95,78,96,79,81,5,52,95,0,17,0,1,0,0,1,8
20,86,82,80,54,66,9,87,70,3,7,0,1,0,0,9,6
19,90,78,79,88,90,7,53,61,2,27,0,1,1,0,7,4
22,93,86,65,95,79,1,97,67,3,16,0,1,0,0,10,6
20,98,61,90,96,50,1,64,93,0,26,1,1,3,2,9,5
21,88,50,82,55,53,3,89,97,4,22,1,1,0,2,9,4
23,80,52,56,77,87,2,52,94,3,26,0,1,0,2,9,6
21,68,40,75,54,72,4,76,64,0,27,0,0,0,2,10,5
20,59,61,65,78,70,6,67,69,3,6,0,0,3,0,5,5
21,84,45,40,90,57,4,51,98,4,23,1,0,0,0,7,4
20,99,59,88,76,57,0,82,66,2,10,0,1,2,0,6,6
20,73,77,47,93,89,9,97,56,1,29,1,0,0,2,6,8
21,86,93,70,90,91,4,50,64,4,24,0,1,1,2,3,7
18,74,90,60,63,78,8,63,98,3,5,1,0,1,2,10,4
19,71,55,60,81,64,0,85,70,2,28,0,1,0,1,6,7
22,70,48,68,50,96,8,93,96,1,12,1,0,0,0,10,4
23,75,51,99,69,81,1,59,55,0,15,0,0,2,2,6,6
19,68,98,64,61,89,6,53,88,2,20,1,1,0,2,5,7
22,87,72,50,96,50,6,50,54,4,27,0,0,0,0,4,6
22,93,50,76,70,72,9,60,59,3,28,0,0,3,1,10,5
23,94,90,54,82,93,3,53,80,1,19,1,1,2,2,5,8
19,61,63,46,86,66,1,67,71,2,12,1,1,0,1,7,4
23,94,93,43,88,86,8,72,83,1,12,1,1,0,2,4,4
20,67,55,41,86,82,3,74,98,1,14,1,0,0,2,9,8
23,65,63,65,64,57,2,57,52,2,9,1,0,2,0,4,8
21,86,70,65,84,88,4,73,59,3,21,1,0,2,1,9,5
18,65,93,51,77,55,1,50,82,0,18,0,1,1,2,10,6
18,52,92,87,79,86,2,61,94,2,24,0,1,1,0,9,4
18,68,74,47,50,99,3,68,89,0,7,1,1,0,2,7,8
19,86,53,94,62,97,2,55,73,1,15,1,0,3,0,7,6
19,66,64,75,96,90,4,90,87,1,11,0,0,0,2,10,6
20,81,98,41,64,76,3,60,60,3,18,1,0,1,0,1,4
24,83,76,97,71,83,7,87,50,2,16,0,0,1,2,2,7
18,86,86,58,59,86,9,73,78,2,16,0,1,3,0,3,7
20,94,66,67,56,50,1,73,90,4,12,0,0,2,0,3,5
24,71,71,57,60,55,8,82,71,3,23,1,0,0,1,3,8
18,58,65,83,77,79,9,52,78,2,17,0,0,0,0,9,5
19,65,82,69,95,50,6,53,71,1,10,1,1,0,1,2,8
24,71,91,47,66,95,9,66,75,3,18,1,0,3,0,1,7
21,85,70,46,66,74,3,70,94,4,19,1,0,3,0,1,8
21,50,68,83,78,62,8,71,73,4,5,0,1,3,0,6,7
21,65,60,54,67,69,6,83,50,1,10,0,1,2,0,7,6
23,88,50,48,95,92,3,50,89,2,11,0,0,3,1,2,5
21,83,96,69,68,96,7,97,80,1,11,1,1,2,0,2,7
22,86,58,88,74,55,5,58,86,4,11,0,0,0,0,8,5
18,90,88,56,76,88,1,62,95,3,11,0,1,2,0,7,4
21,89,82,56,89,78,1,95,64,2,11,0,0,0,0,4,5
24,84,87,90,78,79,7,50,75,1,27,0,1,0,0,7,7
22,71,96,48,61,88,7,99,80,2,13,0,0,3,0,4,8
22,99,77,77,56,61,5,51,67,3,13,1,1,0,2,5,5
22,78,93,97,96,76,5,56,92,4,11,1,1,3,1,8,5
20,60,50,90,90,65,1,62,84,1,29,1,0,0,1,4,6
24,64,77,43,51,54,4,71,86,4,18,1,1,1,0,7,5
20,84,86,59,91,55,8,75,90,1,20,1,0,1,2,2,7
22,96,56,48,79,56,8,55,62,2,23,0,1,2,2,2,5
23,58,84,96,75,80,6,53,87,0,13,1,0,0,1,9,4
21,54,86,99,50,55,9,51,88,1,29,0,1,3,2,10,4
18,94,89,54,89,78,8,62,92,1,8,0,0,0,2,8,5
24,95,58,80,59,79,1,96,74,4,16,0,0,2,1,3,4
23,63,80,90,86,95,3,69,75,0,8,0,0,2,1,7,8
19,68,58,54,50,81,1,88,54,0,24,1,0,1,1,1,7
20,83,84,51,89,99,4,59,92,0,7,0,0,0,0,4,4
21,66,67,40,51,51,7,53,76,0,18,0,0,0,1,4,6
21,93,75,64,61,85,1,77,79,3,7,1,0,2,1,8,5
19,55,64,93,63,51,8,91,56,2,16,0,0,1,2,4,7
19,51,49,94,57,86,5,94,80,1,12,0,0,0,2,9,8
24,60,50,47,74,69,7,77,52,2,27,0,1,1,1,10,6
21,64,44,52,64,80,0,64,96,2,6,1,1,0,1,7,6
19,55,77,64,99,65,0,55,93,2,21,0,0,0,2,10,6
21,53,90,86,79,57,6,83,59,2,22,0,0,2,1,5,6
23,87,41,76,78,86,8,64,79,3,27,1,1,0,0,8,4
24,58,43,70,61,95,8,92,80,4,26,1,1,2,1,4,7
19,95,67,75,70,59,6,80,90,3,29,1,0,1,2,10,8
23,68,84,45,56,96,2,92,87,1,11,0,1,0,0,6,7
23,83,49,68,88,57,1,78,99,0,11,0,1,3,1,5,8
19,61,56,99,66,86,8,88,67,4,14,1,0,0,2,10,5
24,62,53,45,87,97,1,64,56,1,18,0,1,2,2,3,7
21,78,63,71,68,57,6,75,78,0,14,1,0,0,2,8,8
22,78,53,57,99,71,5,50,88,3,23,0,1,0,2,6,4
21,88,61,72,58,66,4,80,64,2,5,0,1,3,0,4,8
18,87,83,74,50,69,4,76,61,1,5,0,1,1,1,1,4
19,83,76,74,79,87,9,87,90,2,22,1,0,3,1,10,8
20,72,44,91,97,83,8,86,87,2,27,0,0,0,1,1,4
24,94,78,63,82,98,8,81,60,2,24,0,1,0,1,3,5
19,81,68,70,54,59,4,52,93,4,7,0,1,0,2,8,4
18,99,96,40,77,77,1,95,56,0,28,0,1,0,0,8,4
23,90,57,87,95,72,9,50,55,2,18,0,0,0,2,2,8
20,52,83,55,50,95,1,90,67,1,23,0,1,3,0,1,4
20,66,83,88,58,50,5,73,94,4,10,1,1,3,1,5,8
21,78,53,55,90,99,2,90,84,0,18,0,1,2,2,1,8
22,86,94,40,94,73,5,73,69,1,13,1,1,2,2,8,8
21,77,69,49,85,81,3,82,57,4,29,1,1,2,1,9,8
24,89,80,99,99,68,8,68,85,4,16,0,1,0,0,2,8
20,64,48,59,54,92,9,87,79,0,23,1,1,2,0,4,4
20,59,55,46,77,78,4,62,99,2,20,1,1,2,0,6,9
22,52,75,47,84,83,0,85,88,1,7,0,0,1,2,7,4
24,78,59,58,85,82,6,59,55,3,18,1,0,3,2,5,4
19,84,69,42,89,68,3,86,86,2,18,0,0,2,2,1,4
22,66,62,70,95,53,9,64,62,3,22,0,1,3,0,7,7
23,80,78,52,68,90,0,63,98,1,13,1,0,0,2,7,4
21,52,69,71,52,64,1,90,50,3,26,1,0,1,0,5,5
19,54,40,48,68,92,6,90,61,3,20,1,1,0,1,2,7
21,85,78,65,83,80,7,84,74,0,6,0,0,3,2,2,6
22,68,65,75,60,67,4,96,53,0,22,1,1,3,2,9,4
19,83,60,43,90,79,2,57,67,0,27,0,1,0,1,9,6
22,91,45,63,60,82,3,63,74,3,22,0,1,2,1,4,5
23,92,53,58,50,85,3,64,72,3,14,0,1,1,0,4,6
18,58,53,54,75,91,2,65,73,4,19,0,1,3,1,7,6
20,74,96,76,86,57,8,66,93,4,9,1,0,0,2,5,8
24,86,65,75,67,97,0,84,75,0,20,1,0,1,1,1,8
19,88,42,77,87,70,4,63,97,4,17,0,0,0,1,5,4
20,89,48,49,71,93,7,64,57,2,5,0,1,3,2,4,4
18,61,44,57,58,61,0,78,64,4,13,0,0,3,0,3,8
19,59,75,52,54,51,8,59,82,4,9,1,0,0,2,1,6
20,79,51,72,85,78,7,68,64,2,14,1,0,0,2,9,7
20,87,69,67,69,66,0,52,67,2,11,1,0,0,1,4,6
19,65,62,59,95,99,8,97,95,1,25,1,0,3,1,3,7
20,55,88,87,77,55,4,65,76,3,22,1,0,2,2,8,4
20,85,59,45,67,52,6,92,66,3,23,0,0,0,1,7,7
19,64,67,98,67,52,8,76,88,0,14,1,1,0,0,6,8
24,58,83,46,56,60,8,61,53,1,5,1,0,2,1,6,5
20,57,66,86,79,78,4,59,78,1,10,1,1,0,0,2,5
20,65,87,62,79,75,2,84,54,1,23,1,1,2,2,9,7
24,79,79,91,90,67,2,98,58,1,20,1,0,0,1,1,8
21,67,64,44,60,54,7,59,53,4,18,1,0,1,1,4,8
23,51,70,62,64,61,9,55,95,1,12,0,1,1,0,4,6
21,54,98,60,54,59,0,69,52,0,6,0,1,0,0,9,7
18,64,79,99,64,87,0,69,75,3,24,1,0,0,2,3,8
21,82,94,99,71,89,8,90,61,1,6,0,0,1,2,9,5
21,54,50,51,98,88,3,73,69,3,6,0,1,0,2,2,8
18,78,68,77,82,98,2,53,74,2,12,1,0,1,2,1,5
20,55,94,72,89,94,1,96,72,0,19,1,0,0,0,7,6
20,60,59,49,66,74,3,68,87,2,29,1,1,2,1,2,8
21,58,98,50,57,70,9,83,95,1,7,0,1,0,1,1,6
18,53,45,99,62,95,9,83,65,4,16,1,1,1,2,9,4
20,83,94,67,62,80,3,52,51,4,20,0,1,0,1,8,8
22,73,66,47,79,64,9,50,94,0,25,1,0,1,2,3,6
19,91,44,52,67,78,3,54,98,1,22,0,0,0,1,2,4
19,54,92,56,92,99,8,97,71,1,25,1,1,0,1,1,4
23,57,55,70,99,92,2,89,72,1,18,0,0,0,1,10,5
19,65,41,60,67,64,8,56,57,1,15,1,1,0,1,4,4
21,88,48,67,85,97,3,80,73,0,20,1,0,0,0,6,7
19,65,79,49,82,99,1,80,65,0,27,1,0,2,1,2,7
19,70,98,59,59,61,9,50,99,0,18,1,0,0,0,6,8
22,65,46,44,95,94,2,71,59,4,20,1,1,1,0,5,6
20,54,67,93,59,94,9,85,68,1,13,1,1,0,0,1,5
22,96,50,51,86,51,1,59,80,2,19,0,1,0,1,10,4
21,77,84,85,67,83,0,92,67,3,20,0,1,1,2,7,4
19,89,47,60,68,65,8,83,73,0,23,0,0,2,2,7,8
24,82,54,68,72,83,5,50,98,0,19,1,1,0,0,5,4
20,75,51,57,93,95,4,92,75,4,9,0,0,0,0,4,6
23,54,73,81,57,74,0,50,95,4,19,1,1,0,1,2,8
23,82,92,90,52,70,5,94,52,3,12,0,1,1,2,7,8
19,57,70,57,70,96,3,66,55,4,7,1,0,2,0,8,5
19,70,43,54,52,98,4,84,97,0,25,0,0,0,2,9,5
23,81,73,80,84,53,6,89,56,1,6,0,1,0,2,6,4
23,89,87,51,88,96,6,64,86,1,20,0,0,1,1,2,4
24,84,47,78,92,54,9,67,72,4,29,1,1,3,0,1,6
21,83,44,45,87,66,6,75,70,3,7,1,0,3,1,2,7
19,57,51,77,95,88,3,79,82,1,10,1,1,0,2,3,7
23,67,84,70,87,88,3,64,86,0,24,0,1,0,2,1,5
24,52,75,46,96,86,4,99,96,1,7,1,1,0,0,5,7
18,85,72,78,59,51,2,86,62,3,25,1,0,3,0,7,4
23,97,54,66,74,56,3,63,84,4,5,1,1,0,1,9,8
20,63,59,53,99,96,8,82,67,2,27,0,0,0,1,6,8
20,54,97,61,84,54,8,71,85,1,6,1,1,2,1,8,6
18,73,54,69,93,53,6,93,57,0,28,1,1,0,0,2,5
21,92,94,45,51,91,5,66,72,3,26,0,1,1,0,5,8
19,77,74,97,93,82,4,59,59,1,18,0,1,0,0,9,8
19,52,47,79,84,67,6,52,66,2,24,0,1,0,2,7,4
23,98,68,46,58,58,8,99,85,4,6,0,1,3,1,7,6
20,91,96,89,51,94,7,67,61,1,8,1,1,0,1,3,4
21,56,65,59,63,99,0,61,84,3,14,1,1,3,0,3,4
21,96,91,75,95,52,7,74,74,1,18,1,0,1,0,2,4
21,72,55,56,83,77,7,64,54,4,26,0,0,2,1,9,7
23,68,74,84,95,63,0,61,69,3,18,0,0,3,2,4,5
19,73,90,83,72,91,1,80,93,2,21,1,0,0,1,9,5
21,91,95,73,96,67,7,53,99,0,22,1,0,1,0,4,4
23,82,69,54,73,85,5,75,68,4,26,1,0,0,1,8,4
23,52,78,55,60,76,8,69,52,1,24,0,1,0,1,1,8
18,97,40,62,57,77,1,76,56,2,29,0,1,0,1,1,7
22,57,55,48,99,92,0,66,89,3,5,1,0,3,2,6,5
21,87,56,60,66,73,1,78,82,3,10,0,0,1,0,6,4
22,81,45,81,58,92,4,54,64,3,28,1,1,2,1,7,7
19,59,56,89,50,68,5,68,69,1,24,0,1,0,2,7,8
23,58,59,59,64,58,8,61,90,4,11,0,0,1,1,10,6
24,93,98,54,94,72,7,71,70,2,29,1,1,1,2,3,4
21,70,80,89,76,74,9,69,87,3,26,0,1,2,0,9,7
24,82,65,93,81,73,0,81,64,0,6,1,0,3,0,9,4
20,75,99,64,96,90,1,81,86,4,25,0,0,2,2,3,4
19,86,49,41,75,78,0,70,73,2,24,0,0,2,2,7,6
18,73,68,81,91,94,5,59,77,2,10,0,1,2,1,4,5
18,64,78,87,66,75,2,79,79,3,21,1,0,0,2,6,8
22,68,43,41,98,61,6,98,72,0,29,0,1,0,0,6,8
23,92,83,75,53,56,1,59,73,3,21,1,0,2,0,5,5
22,73,45,75,86,93,1,53,63,4,25,0,0,0,0,6,8
20,60,48,62,83,52,4,63,99,1,7,1,0,2,0,7,5
20,96,49,84,59,55,3,70,95,4,23,1,0,3,0,2,6
18,89,95,65,69,53,8,65,76,0,10,1,1,3,0,7,6
24,52,80,80,65,71,8,91,51,1,6,1,0,2,0,7,7
21,99,79,71,54,76,1,74,58,2,18,1,0,1,1,7,5
18,84,73,54,79,50,8,62,92,3,23,1,0,0,0,10,8
18,58,57,76,99,75,5,97,96,4,18,1,0,3,2,5,5
24,61,77,84,77,69,5,56,58,3,28,0,0,0,2,3,7
24,84,64,98,77,88,0,56,86,4,22,1,0,1,1,5,7
20,88,48,62,52,91,7,62,81,3,7,1,1,3,0,1,8
24,61,81,43,56,84,0,53,65,1,28,1,0,1,0,5,6
22,62,47,99,75,73,2,87,71,3,8,0,0,0,0,3,7
20,65,51,77,99,60,0,65,83,0,24,1,0,1,0,7,4
24,79,89,96,93,92,5,86,55,0,8,1,1,0,0,4,7
23,58,79,46,67,67,6,88,59,3,30,0,1,1,0,6,7
20,55,77,60,77,67,8,61,51,2,13,1,1,3,1,6,6
20,83,65,48,77,95,7,75,95,0,17,1,0,0,1,4,5
18,88,63,90,84,98,9,75,78,4,16,0,0,0,2,1,5
21,75,81,92,84,94,7,93,76,3,7,1,0,3,2,3,4
